,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,rand_seed,location,interventions,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,id,imbalance
9,76.0,103.0,132.0,145.0,151.0,151.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.50677490234375,2.0,20,16,20,ic0_ti35,28.332238769531244
10,76.0,109.0,135.0,143.0,143.0,144.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.54933166503906,2.0,20,16,20,ic0_ti35,28.332238769531244
11,76.0,172.0,492.0,1226.0,3112.0,7521.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.96791076660156,2.0,20,16,20,ic0_ti35,28.332238769531244
12,76.0,183.0,483.0,1252.0,3147.0,7353.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.94182205200195,2.0,20,16,20,ic0_ti35,28.332238769531244
13,76.0,192.0,555.0,1526.0,3738.0,8999.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.97412109375,2.0,20,16,20,ic0_ti35,28.332238769531244
14,76.0,200.0,693.0,2064.0,5259.0,12201.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02482223510742,2.0,20,16,20,ic0_ti35,28.332238769531244
15,76.0,181.0,580.0,1615.0,4059.0,9668.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.94837188720703,2.0,20,16,20,ic0_ti35,28.332238769531244
16,76.0,216.0,657.0,1834.0,4594.0,10726.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.04756546020508,2.0,20,16,20,ic0_ti35,28.332238769531244
17,76.0,222.0,617.0,1812.0,4760.0,11311.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.89038848876953,2.0,20,16,20,ic0_ti35,28.332238769531244
18,76.0,157.0,474.0,1298.0,3332.0,8163.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.97943115234375,2.0,20,16,20,ic0_ti35,28.332238769531244
19,76.0,227.0,626.0,1668.0,4320.0,9993.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0324821472168,2.0,20,16,20,ic0_ti35,28.332238769531244
0,76.0,130.0,226.0,277.0,313.0,321.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.02859115600586,2.0,20,16,20,ic0_ti36,28.888978576660158
1,76.0,155.0,416.0,1124.0,2858.0,7346.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.02859115600586,2.0,20,16,20,ic0_ti36,28.888978576660158
2,76.0,104.0,134.0,143.0,147.0,150.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.9806137084961,2.0,20,16,20,ic0_ti36,28.888978576660158
3,76.0,108.0,119.0,123.0,123.0,123.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,67.01937103271484,2.0,20,16,20,ic0_ti36,28.888978576660158
4,76.0,103.0,132.0,149.0,158.0,164.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,67.0406723022461,2.0,20,16,20,ic0_ti36,28.888978576660158
5,76.0,103.0,123.0,125.0,128.0,131.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,67.09960174560547,2.0,20,16,20,ic0_ti36,28.888978576660158
6,76.0,109.0,135.0,144.0,144.0,144.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.9954605102539,2.0,20,16,20,ic0_ti36,28.888978576660158
7,76.0,100.0,116.0,120.0,120.0,120.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,67.12394714355469,2.0,20,16,20,ic0_ti36,28.888978576660158
8,76.0,109.0,132.0,139.0,140.0,140.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.85966491699219,2.0,20,16,20,ic0_ti36,28.888978576660158
9,76.0,99.0,127.0,145.0,148.0,148.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,67.09809112548828,2.0,20,16,20,ic0_ti36,28.888978576660158
10,76.0,111.0,129.0,136.0,136.0,136.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,67.12908172607422,2.0,20,16,20,ic0_ti36,28.888978576660158
11,76.0,201.0,532.0,1348.0,3323.0,8023.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9283447265625,2.0,20,16,20,ic0_ti36,28.888978576660158
12,76.0,195.0,480.0,1166.0,2845.0,6856.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.90434646606445,2.0,20,16,20,ic0_ti36,28.888978576660158
13,76.0,191.0,520.0,1390.0,3374.0,8130.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.93607711791992,2.0,20,16,20,ic0_ti36,28.888978576660158
14,76.0,196.0,655.0,1914.0,4998.0,11921.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.986778259277344,2.0,20,16,20,ic0_ti36,28.888978576660158
15,76.0,187.0,551.0,1462.0,3754.0,8866.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.91013717651367,2.0,20,16,20,ic0_ti36,28.888978576660158
16,76.0,212.0,711.0,2070.0,5289.0,12244.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0081901550293,2.0,20,16,20,ic0_ti36,28.888978576660158
17,76.0,223.0,638.0,1718.0,4391.0,10416.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.848541259765625,2.0,20,16,20,ic0_ti36,28.888978576660158
18,76.0,174.0,425.0,984.0,2458.0,5921.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.94138717651367,2.0,20,16,20,ic0_ti36,28.888978576660158
19,76.0,213.0,654.0,1872.0,4913.0,11550.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.992916107177734,2.0,20,16,20,ic0_ti36,28.888978576660158
0,76.0,132.0,216.0,257.0,275.0,286.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,35.0265007019043,2.0,20,16,20,ic0_ti37,28.263520812988283
1,76.0,176.0,475.0,1267.0,3207.0,7581.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0265007019043,2.0,20,16,20,ic0_ti37,28.263520812988283
2,76.0,106.0,130.0,138.0,141.0,143.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.37022399902344,2.0,20,16,20,ic0_ti37,28.263520812988283
3,76.0,99.0,109.0,113.0,113.0,113.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.38427734375,2.0,20,16,20,ic0_ti37,28.263520812988283
4,76.0,100.0,125.0,137.0,141.0,142.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.40824890136719,2.0,20,16,20,ic0_ti37,28.263520812988283
5,76.0,107.0,140.0,151.0,151.0,151.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.47830963134766,2.0,20,16,20,ic0_ti37,28.263520812988283
6,76.0,109.0,137.0,142.0,143.0,143.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.3829345703125,2.0,20,16,20,ic0_ti37,28.263520812988283
7,76.0,113.0,148.0,161.0,164.0,164.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.51868438720703,2.0,20,16,20,ic0_ti37,28.263520812988283
8,76.0,113.0,135.0,146.0,150.0,152.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.26595306396484,2.0,20,16,20,ic0_ti37,28.263520812988283
9,76.0,101.0,118.0,124.0,125.0,125.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.49298858642578,2.0,20,16,20,ic0_ti37,28.263520812988283
10,76.0,112.0,133.0,139.0,139.0,139.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,treatment,66.48975372314453,2.0,20,16,20,ic0_ti37,28.263520812988283
11,76.0,171.0,451.0,1182.0,2946.0,7309.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.0145149230957,2.0,20,16,20,ic0_ti37,28.263520812988283
12,76.0,180.0,510.0,1435.0,3846.0,9217.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.9815788269043,2.0,20,16,20,ic0_ti37,28.263520812988283
13,76.0,181.0,553.0,1530.0,3919.0,9728.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.00893020629883,2.0,20,16,20,ic0_ti37,28.263520812988283
14,76.0,198.0,592.0,1573.0,4077.0,9505.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.06096649169922,2.0,20,16,20,ic0_ti37,28.263520812988283
15,76.0,193.0,612.0,1700.0,4300.0,10217.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.98584747314453,2.0,20,16,20,ic0_ti37,28.263520812988283
16,76.0,209.0,551.0,1306.0,3102.0,7240.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.08313751220703,2.0,20,16,20,ic0_ti37,28.263520812988283
17,76.0,203.0,590.0,1534.0,3809.0,8786.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,34.93280792236328,2.0,20,16,20,ic0_ti37,28.263520812988283
18,76.0,166.0,460.0,1266.0,3504.0,8571.0,14,35,hybrid,True,52570.52878667177,76.21575707506813,5120,UK,control,35.021087646484375,2.0,20,16,20,ic0_ti37,28.263520812988283
