,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,rand_seed,location,interventions,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,age_dist,id,imbalance
10,88.0,166.0,238.0,277.0,290.0,293.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.250343322753906,2.0,20,16,20,"{'0-9': 6558, '10-19': 7167, '20-29': 7199, '30-39': 6462, '40-49': 5958, '50-59': 5588, '60-69': 3774, '70-79': 1852, '80+': 1071}",ic0_ti6,0.061475372314454546
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti7,0.061475372314454546
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti7,0.061475372314454546
2,88.0,152.0,237.0,264.0,269.0,277.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.23623275756836,2.0,20,16,20,"{'0-9': 6558, '10-19': 7167, '20-29': 7199, '30-39': 6462, '40-49': 5958, '50-59': 5588, '60-69': 3774, '70-79': 1852, '80+': 1071}",ic0_ti7,0.061475372314454546
3,88.0,169.0,257.0,300.0,319.0,323.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.26525115966797,2.0,20,16,20,"{'0-9': 6558, '10-19': 7167, '20-29': 7199, '30-39': 6462, '40-49': 5958, '50-59': 5588, '60-69': 3774, '70-79': 1852, '80+': 1071}",ic0_ti7,0.061475372314454546
4,88.0,116.0,155.0,161.0,170.0,171.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.161434173583984,2.0,20,16,20,"{'0-9': 6558, '10-19': 7167, '20-29': 7199, '30-39': 6462, '40-49': 5958, '50-59': 5588, '60-69': 3774, '70-79': 1852, '80+': 1071}",ic0_ti7,0.061475372314454546
5,88.0,159.0,231.0,253.0,259.0,260.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.14311218261719,2.0,20,16,20,"{'0-9': 6558, '10-19': 7167, '20-29': 7199, '30-39': 6462, '40-49': 5958, '50-59': 5588, '60-69': 3774, '70-79': 1852, '80+': 1071}",ic0_ti7,0.061475372314454546
6,88.0,152.0,215.0,247.0,268.0,277.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.112037658691406,2.0,20,16,20,"{'0-9': 6558, '10-19': 7167, '20-29': 7199, '30-39': 6462, '40-49': 5958, '50-59': 5588, '60-69': 3774, '70-79': 1852, '80+': 1071}",ic0_ti7,0.061475372314454546
7,88.0,180.0,275.0,343.0,377.0,382.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.136619567871094,2.0,20,16,20,"{'0-9': 6558, '10-19': 7167, '20-29': 7199, '30-39': 6462, '40-49': 5958, '50-59': 5588, '60-69': 3774, '70-79': 1852, '80+': 1071}",ic0_ti7,0.061475372314454546
8,88.0,129.0,169.0,202.0,216.0,219.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,34.9301872253418,2.0,20,16,20,"{'0-9': 6558, '10-19': 7167, '20-29': 7199, '30-39': 6462, '40-49': 5958, '50-59': 5588, '60-69': 3774, '70-79': 1852, '80+': 1071}",ic0_ti7,0.061475372314454546
9,88.0,152.0,246.0,294.0,317.0,322.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.212127685546875,2.0,20,16,20,"{'0-9': 6558, '10-19': 7167, '20-29': 7199, '30-39': 6462, '40-49': 5958, '50-59': 5588, '60-69': 3774, '70-79': 1852, '80+': 1071}",ic0_ti7,0.061475372314454546
10,88.0,166.0,238.0,277.0,290.0,293.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.250343322753906,2.0,20,16,20,"{'0-9': 6558, '10-19': 7167, '20-29': 7199, '30-39': 6462, '40-49': 5958, '50-59': 5588, '60-69': 3774, '70-79': 1852, '80+': 1071}",ic0_ti7,0.061475372314454546
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti8,0.10023574829101278
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti8,0.10023574829101278
2,88.0,167.0,239.0,280.0,292.0,293.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.265220642089844,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti8,0.10023574829101278
3,88.0,167.0,290.0,365.0,390.0,391.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.2955207824707,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti8,0.10023574829101278
4,88.0,121.0,146.0,155.0,159.0,160.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.22762680053711,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti8,0.10023574829101278
5,88.0,143.0,203.0,234.0,240.0,241.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.175575256347656,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti8,0.10023574829101278
6,88.0,160.0,241.0,276.0,293.0,298.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.14566421508789,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti8,0.10023574829101278
7,88.0,208.0,333.0,407.0,431.0,437.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.182979583740234,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti8,0.10023574829101278
8,88.0,143.0,214.0,270.0,290.0,300.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,34.97428512573242,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti8,0.10023574829101278
9,88.0,150.0,247.0,299.0,324.0,327.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.26081085205078,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti8,0.10023574829101278
10,88.0,161.0,248.0,292.0,320.0,323.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.30726623535156,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti8,0.10023574829101278
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti9,0.10023574829101278
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti9,0.10023574829101278
2,88.0,167.0,239.0,280.0,292.0,293.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.265220642089844,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti9,0.10023574829101278
3,88.0,167.0,290.0,365.0,390.0,391.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.2955207824707,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti9,0.10023574829101278
4,88.0,121.0,146.0,155.0,159.0,160.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.22762680053711,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti9,0.10023574829101278
5,88.0,143.0,203.0,234.0,240.0,241.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.175575256347656,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti9,0.10023574829101278
6,88.0,160.0,241.0,276.0,293.0,298.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.14566421508789,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti9,0.10023574829101278
7,88.0,208.0,333.0,407.0,431.0,437.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.182979583740234,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti9,0.10023574829101278
8,88.0,143.0,214.0,270.0,290.0,300.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,34.97428512573242,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti9,0.10023574829101278
9,88.0,150.0,247.0,299.0,324.0,327.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.26081085205078,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti9,0.10023574829101278
10,88.0,161.0,248.0,292.0,320.0,323.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.30726623535156,2.0,20,16,20,"{'0-9': 6242, '10-19': 6689, '20-29': 7321, '30-39': 7401, '40-49': 6324, '50-59': 5242, '60-69': 3627, '70-79': 1889, '80+': 892}",ic0_ti9,0.10023574829101278
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti10,0.21049194335937216
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti10,0.21049194335937216
2,88.0,185.0,283.0,334.0,346.0,355.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.38109588623047,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti10,0.21049194335937216
3,88.0,147.0,229.0,265.0,285.0,293.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.440303802490234,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti10,0.21049194335937216
4,88.0,119.0,160.0,182.0,190.0,192.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.33250427246094,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti10,0.21049194335937216
5,88.0,150.0,217.0,248.0,266.0,268.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.301509857177734,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti10,0.21049194335937216
6,88.0,149.0,228.0,267.0,280.0,282.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.26753616333008,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti10,0.21049194335937216
7,88.0,194.0,312.0,387.0,413.0,420.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.321014404296875,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti10,0.21049194335937216
8,88.0,145.0,223.0,269.0,283.0,289.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.1007194519043,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti10,0.21049194335937216
9,88.0,159.0,238.0,272.0,286.0,287.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.35416793823242,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti10,0.21049194335937216
10,88.0,147.0,197.0,224.0,228.0,229.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.43865966796875,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti10,0.21049194335937216
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti11,0.21049194335937216
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti11,0.21049194335937216
2,88.0,185.0,283.0,334.0,346.0,355.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.38109588623047,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti11,0.21049194335937216
3,88.0,147.0,229.0,265.0,285.0,293.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.440303802490234,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti11,0.21049194335937216
4,88.0,119.0,160.0,182.0,190.0,192.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.33250427246094,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti11,0.21049194335937216
5,88.0,150.0,217.0,248.0,266.0,268.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.301509857177734,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti11,0.21049194335937216
6,88.0,149.0,228.0,267.0,280.0,282.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.26753616333008,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti11,0.21049194335937216
7,88.0,194.0,312.0,387.0,413.0,420.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.321014404296875,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti11,0.21049194335937216
8,88.0,145.0,223.0,269.0,283.0,289.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.1007194519043,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti11,0.21049194335937216
9,88.0,159.0,238.0,272.0,286.0,287.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.35416793823242,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti11,0.21049194335937216
10,88.0,147.0,197.0,224.0,228.0,229.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.43865966796875,2.0,20,16,20,"{'0-9': 6794, '10-19': 6462, '20-29': 6940, '30-39': 6567, '40-49': 6458, '50-59': 5979, '60-69': 3747, '70-79': 1910, '80+': 770}",ic0_ti11,0.21049194335937216
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti12,0.3251083374023409
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti12,0.3251083374023409
2,88.0,177.0,279.0,318.0,334.0,338.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.50141525268555,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti12,0.3251083374023409
3,88.0,156.0,241.0,278.0,295.0,301.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.58385467529297,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti12,0.3251083374023409
4,88.0,119.0,159.0,174.0,180.0,181.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.4683837890625,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti12,0.3251083374023409
5,88.0,140.0,194.0,227.0,238.0,241.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.423118591308594,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti12,0.3251083374023409
6,88.0,147.0,221.0,264.0,277.0,282.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.41341781616211,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti12,0.3251083374023409
7,88.0,191.0,306.0,370.0,389.0,394.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.441986083984375,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti12,0.3251083374023409
8,88.0,134.0,190.0,231.0,248.0,253.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.2064208984375,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti12,0.3251083374023409
9,88.0,163.0,240.0,270.0,280.0,282.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.490055084228516,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti12,0.3251083374023409
10,88.0,178.0,257.0,322.0,333.0,340.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.555023193359375,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti12,0.3251083374023409
0,88.0,175.0,311.0,386.0,415.0,425.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti13,0.3251083374023409
1,88.0,254.0,726.0,1696.0,3890.0,7955.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,control,35.09251022338867,2.0,20,16,20,"{'0-9': 6438, '10-19': 7169, '20-29': 6559, '30-39': 7044, '40-49': 6431, '50-59': 5791, '60-69': 3743, '70-79': 1758, '80+': 696}",ic0_ti13,0.3251083374023409
2,88.0,177.0,279.0,318.0,334.0,338.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.50141525268555,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti13,0.3251083374023409
3,88.0,156.0,241.0,278.0,295.0,301.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.58385467529297,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti13,0.3251083374023409
4,88.0,119.0,159.0,174.0,180.0,181.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.4683837890625,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti13,0.3251083374023409
5,88.0,140.0,194.0,227.0,238.0,241.0,14,35,hybrid,True,45632.14296968056,88.08230806783037,9131,UK,treatment,35.423118591308594,2.0,20,16,20,"{'0-9': 7139, '10-19': 7216, '20-29': 6183, '30-39': 6009, '40-49': 6139, '50-59': 5444, '60-69': 4290, '70-79': 2442, '80+': 766}",ic0_ti13,0.3251083374023409
