,cum_tests_1,cum_tests_2,cum_tests_3,cum_tests_4,cum_tests_5,cum_tests_6,cum_tests_7,cum_tests_8,cum_tests_9,cum_tests_10,cum_tests_11,cum_tests_12,cum_tests_13,n_quarantined_1,n_quarantined_2,n_quarantined_3,n_quarantined_4,n_quarantined_5,n_quarantined_6,n_quarantined_7,n_quarantined_8,n_quarantined_9,n_quarantined_10,n_quarantined_11,n_quarantined_12,n_quarantined_13,n_exposed_1,n_exposed_2,n_exposed_3,n_exposed_4,n_exposed_5,n_exposed_6,n_exposed_7,n_exposed_8,n_exposed_9,n_exposed_10,n_exposed_11,n_exposed_12,n_exposed_13,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_infections_7,cum_infections_8,cum_infections_9,cum_infections_10,cum_infections_11,cum_infections_12,cum_infections_13,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_symptomatic_7,cum_symptomatic_8,cum_symptomatic_9,cum_symptomatic_10,cum_symptomatic_11,cum_symptomatic_12,cum_symptomatic_13,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_severe_7,cum_severe_8,cum_severe_9,cum_severe_10,cum_severe_11,cum_severe_12,cum_severe_13,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_critical_7,cum_critical_8,cum_critical_9,cum_critical_10,cum_critical_11,cum_critical_12,cum_critical_13,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_deaths_7,cum_deaths_8,cum_deaths_9,cum_deaths_10,cum_deaths_11,cum_deaths_12,cum_deaths_13,quar_period,n_days,pop_type,pop_size,pop_infected,location,interventions
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,354.0,805.0,1849.0,4124.0,8241.0,13394.0,16714.0,15468.0,10780.0,6198.0,3155.0,2821.0,87.0,168.0,474.0,1102.0,2592.0,5819.0,11784.0,20323.0,28947.0,35149.0,38463.0,40034.0,40686.0,0.0,53.0,147.0,397.0,941.0,2222.0,4808.0,9312.0,15438.0,21022.0,24888.0,26895.0,27746.0,0.0,1.0,12.0,26.0,49.0,114.0,247.0,513.0,957.0,1502.0,1987.0,2317.0,2485.0,0.0,0.0,2.0,5.0,15.0,33.0,74.0,163.0,314.0,463.0,629.0,759.0,838.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,23.0,51.0,101.0,161.0,238.0,294.0,14,84,hybrid,50000,87,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,381.0,764.0,1750.0,3997.0,7950.0,13293.0,16714.0,15515.0,10858.0,6245.0,3253.0,2988.0,87.0,201.0,504.0,1088.0,2485.0,5632.0,11422.0,19993.0,28738.0,35006.0,38344.0,39882.0,40593.0,0.0,58.0,193.0,404.0,929.0,2109.0,4675.0,9153.0,15154.0,20941.0,24782.0,26847.0,27762.0,0.0,0.0,8.0,25.0,50.0,108.0,220.0,472.0,903.0,1470.0,1971.0,2304.0,2503.0,0.0,0.0,3.0,5.0,7.0,20.0,59.0,123.0,243.0,409.0,566.0,690.0,773.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,20.0,37.0,80.0,132.0,211.0,281.0,14,84,hybrid,50000,87,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,370.0,761.0,1603.0,3578.0,7244.0,12537.0,16405.0,15805.0,11383.0,6700.0,3440.0,3128.0,87.0,211.0,488.0,1063.0,2312.0,5140.0,10435.0,18669.0,27523.0,34101.0,37773.0,39451.0,40191.0,0.0,61.0,174.0,397.0,896.0,1947.0,4274.0,8357.0,14226.0,20137.0,24155.0,26336.0,27287.0,0.0,1.0,12.0,19.0,40.0,99.0,206.0,456.0,906.0,1407.0,1944.0,2269.0,2484.0,0.0,1.0,6.0,12.0,13.0,27.0,61.0,122.0,238.0,402.0,595.0,731.0,821.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,22.0,45.0,78.0,134.0,210.0,277.0,14,84,hybrid,50000,87,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,412.0,921.0,2161.0,4462.0,8310.0,13370.0,16561.0,15015.0,10400.0,6133.0,3254.0,2955.0,87.0,195.0,530.0,1247.0,2989.0,6345.0,12225.0,20658.0,29174.0,35023.0,38320.0,39909.0,40610.0,0.0,47.0,168.0,438.0,1085.0,2417.0,5061.0,9539.0,15515.0,21091.0,24770.0,26724.0,27671.0,0.0,0.0,5.0,22.0,53.0,104.0,245.0,532.0,945.0,1501.0,1972.0,2312.0,2507.0,0.0,0.0,3.0,8.0,25.0,36.0,68.0,148.0,275.0,437.0,600.0,727.0,805.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,23.0,49.0,98.0,151.0,216.0,283.0,14,84,hybrid,50000,87,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,460.0,1118.0,2357.0,5097.0,9475.0,14660.0,16980.0,14148.0,9067.0,5041.0,2671.0,2433.0,87.0,213.0,599.0,1446.0,3301.0,7204.0,13829.0,22800.0,31043.0,36199.0,38770.0,40022.0,40584.0,0.0,46.0,175.0,513.0,1194.0,2728.0,5763.0,10826.0,17052.0,22373.0,25495.0,27041.0,27775.0,0.0,0.0,8.0,25.0,55.0,135.0,292.0,610.0,1063.0,1587.0,2017.0,2295.0,2462.0,0.0,0.0,1.0,7.0,11.0,34.0,80.0,184.0,338.0,493.0,641.0,743.0,806.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,21.0,51.0,103.0,181.0,240.0,287.0,14,84,hybrid,50000,87,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,429.0,989.0,2099.0,4416.0,8414.0,12999.0,15982.0,14748.0,10527.0,6262.0,3342.0,3022.0,87.0,214.0,561.0,1352.0,2963.0,6335.0,12224.0,20263.0,28561.0,34666.0,38028.0,39679.0,40441.0,0.0,53.0,178.0,469.0,1159.0,2476.0,5172.0,9608.0,15307.0,20701.0,24516.0,26518.0,27491.0,0.0,0.0,7.0,16.0,48.0,114.0,257.0,523.0,911.0,1377.0,1878.0,2208.0,2417.0,0.0,0.0,3.0,4.0,13.0,28.0,68.0,138.0,260.0,411.0,592.0,730.0,822.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,26.0,44.0,84.0,147.0,225.0,298.0,14,84,hybrid,50000,87,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,566.0,1160.0,2594.0,5414.0,10005.0,14640.0,16470.0,13764.0,8735.0,4737.0,2528.0,2287.0,87.0,246.0,701.0,1635.0,3628.0,7750.0,14616.0,23371.0,31315.0,36325.0,38735.0,39855.0,40394.0,0.0,55.0,223.0,569.0,1332.0,2978.0,6266.0,11355.0,17264.0,22424.0,25444.0,26824.0,27512.0,0.0,2.0,10.0,27.0,62.0,136.0,311.0,604.0,1082.0,1583.0,2018.0,2276.0,2423.0,0.0,0.0,2.0,8.0,20.0,33.0,84.0,163.0,292.0,455.0,627.0,730.0,791.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,27.0,53.0,105.0,164.0,233.0,291.0,14,84,hybrid,50000,87,UK,"[cv.test_prob(symp_prob=0, asymp_prob=0, symp_quar_prob=0, asymp_quar_prob=0, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
0,100000.0,799855.0,1499404.0,2198864.0,2898271.0,3597645.0,4296993.0,4996320.0,5695627.0,6394923.0,7094216.0,7793509.0,8492802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,49.0,21.0,17.0,9.0,7.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,55.0,70.0,79.0,85.0,91.0,95.0,97.0,100.0,101.0,101.0,101.0,101.0,101.0,0.0,36.0,52.0,59.0,64.0,66.0,68.0,69.0,72.0,73.0,73.0,73.0,73.0,0.0,0.0,4.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,84,hybrid,100000,55,UK,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
1,100000.0,799877.0,1499478.0,2199039.0,2898585.0,3598130.0,4297675.0,4997220.0,5696765.0,6396310.0,7095855.0,7795400.0,8494945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,34.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,64.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,0.0,27.0,43.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14,84,hybrid,100000,55,UK,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
2,100000.0,799852.0,1499403.0,2198808.0,2898183.0,3597532.0,4296860.0,4996181.0,5695502.0,6394823.0,7094144.0,7793465.0,8492786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,54.0,27.0,8.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,71.0,87.0,89.0,94.0,96.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,0.0,35.0,54.0,65.0,66.0,70.0,70.0,71.0,71.0,71.0,71.0,71.0,71.0,0.0,0.0,2.0,5.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,84,hybrid,100000,55,UK,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
3,100000.0,799852.0,1499411.0,2198876.0,2898300.0,3597714.0,4297119.0,4996524.0,5695929.0,6395334.0,7094739.0,7794144.0,8493549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,42.0,17.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,69.0,78.0,83.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,0.0,37.0,53.0,59.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,84,hybrid,100000,55,UK,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
4,100000.0,799870.0,1499416.0,2198864.0,2898276.0,3597688.0,4297100.0,4996512.0,5695924.0,6395336.0,7094748.0,7794160.0,8493572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,52.0,21.0,8.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,68.0,81.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,0.0,31.0,51.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,0.0,0.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,84,hybrid,100000,55,UK,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
5,100000.0,799880.0,1499444.0,2198869.0,2898219.0,3597541.0,4296853.0,4996157.0,5695444.0,6394719.0,7093991.0,7793263.0,8492535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,53.0,31.0,21.0,9.0,7.0,5.0,7.0,3.0,2.0,0.0,0.0,0.0,55.0,69.0,87.0,93.0,98.0,99.0,99.0,103.0,104.0,104.0,104.0,104.0,104.0,0.0,26.0,43.0,53.0,57.0,58.0,59.0,59.0,61.0,62.0,62.0,62.0,62.0,0.0,0.0,2.0,3.0,4.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,84,hybrid,100000,55,UK,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
6,100000.0,799877.0,1499430.0,2198845.0,2898192.0,3597529.0,4296858.0,4996182.0,5695502.0,6394816.0,7094130.0,7793444.0,8492758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,59.0,28.0,10.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,55.0,69.0,90.0,94.0,95.0,97.0,97.0,97.0,98.0,98.0,98.0,98.0,98.0,0.0,27.0,44.0,57.0,59.0,59.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,2.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,84,hybrid,100000,55,UK,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
7,100000.0,799859.0,1499424.0,2198860.0,2898210.0,3597533.0,4296849.0,4996163.0,5695477.0,6394791.0,7094105.0,7793419.0,8492733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,49.0,33.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,64.0,85.0,95.0,97.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,0.0,35.0,53.0,65.0,70.0,70.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,0.0,0.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,84,hybrid,100000,55,UK,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
8,100000.0,799866.0,1499436.0,2198910.0,2898320.0,3597709.0,4297081.0,4996432.0,5695781.0,6395130.0,7094479.0,7793828.0,8493177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,50.0,26.0,14.0,7.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,63.0,79.0,85.0,88.0,90.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,0.0,29.0,48.0,54.0,59.0,61.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,0.0,1.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,84,hybrid,100000,55,UK,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
9,100000.0,799839.0,1499340.0,2198676.0,2897946.0,3597207.0,4296460.0,4995701.0,5694936.0,6394147.0,7093326.0,7792493.0,8491654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,62.0,35.0,11.0,5.0,4.0,4.0,5.0,8.0,6.0,2.0,1.0,1.0,55.0,77.0,100.0,105.0,106.0,108.0,109.0,111.0,114.0,117.0,119.0,120.0,120.0,0.0,30.0,46.0,60.0,63.0,63.0,65.0,66.0,66.0,70.0,73.0,73.0,73.0,0.0,0.0,4.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,84,hybrid,100000,55,UK,"[cv.test_prob(symp_prob=1, asymp_prob=1, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None)]"
0,530.0,4161.0,9307.0,15028.0,21038.0,28052.0,35664.0,42832.0,50862.0,59636.0,69153.0,78749.0,89596.0,224.0,1769.0,3608.0,4369.0,5519.0,7103.0,7299.0,7692.0,9124.0,10449.0,11385.0,12731.0,12725.0,206.0,396.0,486.0,606.0,757.0,887.0,958.0,1096.0,1258.0,1365.0,1427.0,1655.0,1676.0,91.0,237.0,480.0,761.0,1102.0,1537.0,2018.0,2519.0,3101.0,3784.0,4443.0,5174.0,6067.0,0.0,58.0,224.0,374.0,574.0,847.0,1145.0,1485.0,1859.0,2297.0,2799.0,3261.0,3835.0,0.0,2.0,10.0,35.0,47.0,64.0,99.0,131.0,168.0,217.0,259.0,322.0,381.0,0.0,0.0,4.0,10.0,12.0,17.0,24.0,38.0,53.0,67.0,83.0,98.0,116.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,10.0,14.0,25.0,32.0,40.0,46.0,14,84,hybrid,500000,91,Japan,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
1,492.0,4192.0,8776.0,13648.0,19174.0,25147.0,32403.0,40208.0,50521.0,62165.0,75383.0,89993.0,108070.0,215.0,1225.0,2232.0,3130.0,4213.0,5873.0,7676.0,10520.0,13980.0,16706.0,19624.0,24342.0,24941.0,172.0,262.0,384.0,471.0,664.0,879.0,1157.0,1586.0,1981.0,2359.0,2910.0,3348.0,3438.0,91.0,182.0,345.0,583.0,834.0,1262.0,1751.0,2475.0,3408.0,4490.0,5821.0,7442.0,9219.0,0.0,58.0,150.0,272.0,426.0,633.0,961.0,1344.0,1906.0,2594.0,3393.0,4361.0,5551.0,0.0,1.0,8.0,15.0,29.0,54.0,76.0,107.0,148.0,206.0,288.0,370.0,481.0,0.0,0.0,2.0,6.0,9.0,17.0,23.0,33.0,46.0,66.0,84.0,116.0,144.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,11.0,15.0,16.0,23.0,32.0,49.0,14,84,hybrid,500000,91,Japan,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
2,532.0,4288.0,8879.0,13970.0,19448.0,25732.0,33822.0,41929.0,51527.0,61986.0,73840.0,86027.0,99502.0,220.0,1275.0,2474.0,3194.0,4370.0,6844.0,8554.0,9981.0,12160.0,14400.0,16016.0,17521.0,17960.0,156.0,263.0,370.0,526.0,743.0,957.0,1155.0,1359.0,1644.0,1884.0,2173.0,2388.0,2440.0,91.0,174.0,342.0,570.0,885.0,1359.0,1878.0,2520.0,3260.0,4161.0,5149.0,6298.0,7583.0,0.0,69.0,155.0,288.0,464.0,724.0,1063.0,1444.0,1910.0,2490.0,3139.0,3904.0,4715.0,0.0,0.0,3.0,15.0,27.0,53.0,85.0,127.0,167.0,235.0,303.0,359.0,431.0,0.0,0.0,1.0,5.0,10.0,21.0,31.0,42.0,58.0,80.0,107.0,137.0,168.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,13.0,16.0,24.0,32.0,46.0,63.0,14,84,hybrid,500000,91,Japan,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
3,466.0,4192.0,8760.0,13569.0,18926.0,24172.0,30504.0,37213.0,45050.0,53925.0,63391.0,75199.0,88770.0,256.0,1262.0,2241.0,2968.0,3399.0,4229.0,5440.0,6869.0,9069.0,10618.0,13422.0,17241.0,17605.0,141.0,238.0,313.0,355.0,475.0,591.0,782.0,1036.0,1329.0,1605.0,2015.0,2423.0,2490.0,91.0,164.0,306.0,488.0,665.0,974.0,1315.0,1795.0,2391.0,3119.0,4019.0,5171.0,6499.0,0.0,64.0,145.0,261.0,384.0,536.0,763.0,1041.0,1377.0,1832.0,2377.0,3088.0,3915.0,0.0,0.0,4.0,12.0,20.0,29.0,50.0,70.0,100.0,136.0,185.0,247.0,334.0,0.0,0.0,0.0,1.0,3.0,7.0,11.0,16.0,28.0,36.0,61.0,76.0,101.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,8.0,11.0,14.0,26.0,35.0,14,84,hybrid,500000,91,Japan,"[cv.test_prob(symp_prob=0.2, asymp_prob=0.001, symp_quar_prob=1, asymp_quar_prob=1, quar_policy=None, subtarget=None, ili_prev=None, sensitivity=1.0, loss_prob=0.0, test_delay=0, start_day=0, end_day=None, swab_delay=None), cv.contact_tracing(trace_probs={'h': 1, 'w': 0.5, 's': 0.5, 'c': 0.3}, trace_time=None, start_day=0, end_day=None, presumptive=False, quar_period=14, capacity=None)]"
